#EPSG;Name;IsGeographic
3712;"NAD83(NSRS2007) / UTM zone 5N";False
3713;"NAD83(NSRS2007) / UTM zone 6N";False
3714;"NAD83(NSRS2007) / UTM zone 7N";False
3715;"NAD83(NSRS2007) / UTM zone 8N";False
3716;"NAD83(NSRS2007) / UTM zone 9N";False
3717;"NAD83(NSRS2007) / UTM zone 10N";False
3718;"NAD83(NSRS2007) / UTM zone 11N";False
3719;"NAD83(NSRS2007) / UTM zone 12N";False
3720;"NAD83(NSRS2007) / UTM zone 13N";False
3721;"NAD83(NSRS2007) / UTM zone 14N";False
3722;"NAD83(NSRS2007) / UTM zone 15N";False
3723;"NAD83(NSRS2007) / UTM zone 16N";False
3724;"NAD83(NSRS2007) / UTM zone 17N";False
3725;"NAD83(NSRS2007) / UTM zone 18N";False
3726;"NAD83(NSRS2007) / UTM zone 19N";False
3727;"Reunion 1947 / TM Reunion";False
3728;"NAD83(NSRS2007) / Ohio North (ftUS)";False
3729;"NAD83(NSRS2007) / Ohio South (ftUS)";False
3730;"NAD83(NSRS2007) / Wyoming East (ftUS)";False
3731;"NAD83(NSRS2007) / Wyoming East Central (ftUS)";False
3732;"NAD83(NSRS2007) / Wyoming West Central (ftUS)";False
3733;"NAD83(NSRS2007) / Wyoming West (ftUS)";False
3734;"NAD83 / Ohio North (ftUS)";False
3735;"NAD83 / Ohio South (ftUS)";False
3736;"NAD83 / Wyoming East (ftUS)";False
3737;"NAD83 / Wyoming East Central (ftUS)";False
3738;"NAD83 / Wyoming West Central (ftUS)";False
3739;"NAD83 / Wyoming West (ftUS)";False
3740;"NAD83(HARN) / UTM zone 10N";False
3741;"NAD83(HARN) / UTM zone 11N";False
3742;"NAD83(HARN) / UTM zone 12N";False
3743;"NAD83(HARN) / UTM zone 13N";False
3744;"NAD83(HARN) / UTM zone 14N";False
3745;"NAD83(HARN) / UTM zone 15N";False
3746;"NAD83(HARN) / UTM zone 16N";False
3747;"NAD83(HARN) / UTM zone 17N";False
3748;"NAD83(HARN) / UTM zone 18N";False
3749;"NAD83(HARN) / UTM zone 19N";False
3750;"NAD83(HARN) / UTM zone 4N";False
3751;"NAD83(HARN) / UTM zone 5N";False
3752;"WGS 84 / Mercator 41 (deprecated)";False
3753;"NAD83(HARN) / Ohio North (ftUS)";False
3754;"NAD83(HARN) / Ohio South (ftUS)";False
3755;"NAD83(HARN) / Wyoming East (ftUS)";False
3756;"NAD83(HARN) / Wyoming East Central (ftUS)";False
3757;"NAD83(HARN) / Wyoming West Central (ftUS)";False
3758;"NAD83(HARN) / Wyoming West (ftUS)";False
3759;"NAD83 / Hawaii zone 3 (ftUS)";False
3760;"NAD83(HARN) / Hawaii zone 3 (ftUS)";False
3761;"NAD83(CSRS) / UTM zone 22N";False
3762;"WGS 84 / South Georgia Lambert";False
3763;"ETRS89 / Portugal TM06";False
3764;"NZGD2000 / Chatham Island Circuit 2000";False
3765;"HTRS96 / Croatia TM";False
3766;"HTRS96 / Croatia LCC";False
3767;"HTRS96 / UTM zone 33N";False
3768;"HTRS96 / UTM zone 34N";False
3769;"Bermuda 1957 / UTM zone 20N";False
3770;"BDA2000 / Bermuda 2000 National Grid";False
3771;"NAD27 / Alberta 3TM ref merid 111 W";False
3772;"NAD27 / Alberta 3TM ref merid 114 W";False
3773;"NAD27 / Alberta 3TM ref merid 117 W";False
3774;"NAD27 / Alberta 3TM ref merid 120 W (deprecated)";False
3775;"NAD83 / Alberta 3TM ref merid 111 W";False
3776;"NAD83 / Alberta 3TM ref merid 114 W";False
3777;"NAD83 / Alberta 3TM ref merid 117 W";False
3778;"NAD83 / Alberta 3TM ref merid 120 W (deprecated)";False
3779;"NAD83(CSRS) / Alberta 3TM ref merid 111 W";False
3780;"NAD83(CSRS) / Alberta 3TM ref merid 114 W";False
3781;"NAD83(CSRS) / Alberta 3TM ref merid 117 W";False
3782;"NAD83(CSRS) / Alberta 3TM ref merid 120 W (deprecated)";False
3783;"Pitcairn 2006 / Pitcairn TM 2006";False
3784;"Pitcairn 1967 / UTM zone 9S";False
3785;"Popular Visualisation CRS / Mercator (deprecated)";False
3786;"World Equidistant Cylindrical (Sphere) (deprecated)";False
3787;"MGI / Slovene National Grid (deprecated)";False
3788;"NZGD2000 / Auckland Islands TM 2000";False
3789;"NZGD2000 / Campbell Island TM 2000";False
3790;"NZGD2000 / Antipodes Islands TM 2000";False
3791;"NZGD2000 / Raoul Island TM 2000";False
3793;"NZGD2000 / Chatham Islands TM 2000";False
3794;"Slovenia 1996 / Slovene National Grid";False
3795;"NAD27 / Cuba Norte";False
3796;"NAD27 / Cuba Sur";False
3797;"NAD27 / MTQ Lambert";False
3798;"NAD83 / MTQ Lambert";False
3799;"NAD83(CSRS) / MTQ Lambert";False
3800;"NAD27 / Alberta 3TM ref merid 120 W";False
3801;"NAD83 / Alberta 3TM ref merid 120 W";False
3802;"NAD83(CSRS) / Alberta 3TM ref merid 120 W";False
3812;"ETRS89 / Belgian Lambert 2008";False
3814;"NAD83 / Mississippi TM";False
3815;"NAD83(HARN) / Mississippi TM";False
3816;"NAD83(NSRS2007) / Mississippi TM";False
3825;"TWD97 / TM2 zone 119";False
3826;"TWD97 / TM2 zone 121";False
3827;"TWD67 / TM2 zone 119";False
3828;"TWD67 / TM2 zone 121";False
3829;"Hu Tzu Shan 1950 / UTM zone 51N";False
3832;"WGS 84 / PDC Mercator";False
3833;"Pulkovo 1942(58) / Gauss-Kruger zone 2";False
3834;"Pulkovo 1942(83) / Gauss-Kruger zone 2";False
3835;"Pulkovo 1942(83) / Gauss-Kruger zone 3";False
3836;"Pulkovo 1942(83) / Gauss-Kruger zone 4";False
3837;"Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 3";False
3838;"Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 4";False
3839;"Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 9";False
3840;"Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 10";False
3841;"Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 6";False
3842;"Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 7 (deprecated)";False
3843;"Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 8 (deprecated)";False
3844;"Pulkovo 1942(58) / Stereo70";False
3845;"SWEREF99 / RT90 7.5 gon V emulation";False
3846;"SWEREF99 / RT90 5 gon V emulation";False
3847;"SWEREF99 / RT90 2.5 gon V emulation";False
3848;"SWEREF99 / RT90 0 gon emulation";False
3849;"SWEREF99 / RT90 2.5 gon O emulation";False
3850;"SWEREF99 / RT90 5 gon O emulation";False
3851;"NZGD2000 / NZCS2000";False
3852;"RSRGD2000 / DGLC2000";False
3854;"County ST74";False
3857;"WGS 84 / Pseudo-Mercator";False
3890;"IGRS / UTM zone 37N";False
3891;"IGRS / UTM zone 38N";False
3892;"IGRS / UTM zone 39N";False
3893;"ED50 / Iraq National Grid";False
3907;"MGI 1901 / Balkans zone 5";False
3908;"MGI 1901 / Balkans zone 6";False
3909;"MGI 1901 / Balkans zone 7";False
3910;"MGI 1901 / Balkans zone 8";False
3911;"MGI 1901 / Slovenia Grid";False
3912;"MGI 1901 / Slovene National Grid";False
3920;"Puerto Rico / UTM zone 20N";False
3942;"RGF93 / CC42";False
3943;"RGF93 / CC43";False
3944;"RGF93 / CC44";False
3945;"RGF93 / CC45";False
3946;"RGF93 / CC46";False
3947;"RGF93 / CC47";False
3948;"RGF93 / CC48";False
3949;"RGF93 / CC49";False
3950;"RGF93 / CC50";False
3968;"NAD83 / Virginia Lambert";False
3969;"NAD83(HARN) / Virginia Lambert";False
3970;"NAD83(NSRS2007) / Virginia Lambert";False
3973;"WGS 84 / NSIDC EASE-Grid North";False
3974;"WGS 84 / NSIDC EASE-Grid South";False
3975;"WGS 84 / NSIDC EASE-Grid Global";False
3976;"WGS 84 / NSIDC Sea Ice Polar Stereographic South";False
3978;"NAD83 / Canada Atlas Lambert";False
3979;"NAD83(CSRS) / Canada Atlas Lambert";False
3985;"Katanga 1955 / Katanga Lambert (deprecated)";False
3986;"Katanga 1955 / Katanga Gauss zone A";False
3987;"Katanga 1955 / Katanga Gauss zone B";False
3988;"Katanga 1955 / Katanga Gauss zone C";False
3989;"Katanga 1955 / Katanga Gauss zone D";False
3991;"Puerto Rico State Plane CS of 1927";False
3992;"Puerto Rico / St. Croix";False
3994;"WGS 84 / Mercator 41";False
3995;"WGS 84 / Arctic Polar Stereographic";False
3996;"WGS 84 / IBCAO Polar Stereographic";False
3997;"WGS 84 / Dubai Local TM";False
4026;"MOLDREF99 / Moldova TM";False
4037;"WGS 84 / TMzn35N";False
4038;"WGS 84 / TMzn36N";False
4048;"RGRDC 2005 / Congo TM zone 12";False
4049;"RGRDC 2005 / Congo TM zone 14";False
4050;"RGRDC 2005 / Congo TM zone 16";False
4051;"RGRDC 2005 / Congo TM zone 18";False
4056;"RGRDC 2005 / Congo TM zone 20";False
4057;"RGRDC 2005 / Congo TM zone 22";False
4058;"RGRDC 2005 / Congo TM zone 24";False
4059;"RGRDC 2005 / Congo TM zone 26";False
4060;"RGRDC 2005 / Congo TM zone 28";False
4061;"RGRDC 2005 / UTM zone 33S";False
4062;"RGRDC 2005 / UTM zone 34S";False
4063;"RGRDC 2005 / UTM zone 35S";False
4071;"Chua / UTM zone 23S";False
4082;"REGCAN95 / UTM zone 27N";False
4083;"REGCAN95 / UTM zone 28N";False
4087;"WGS 84 / World Equidistant Cylindrical";False
4088;"World Equidistant Cylindrical (Sphere)";False
20004;"Pulkovo 1995 / Gauss-Kruger zone 4";False
20005;"Pulkovo 1995 / Gauss-Kruger zone 5";False
20006;"Pulkovo 1995 / Gauss-Kruger zone 6";False
20007;"Pulkovo 1995 / Gauss-Kruger zone 7";False
20008;"Pulkovo 1995 / Gauss-Kruger zone 8";False
20009;"Pulkovo 1995 / Gauss-Kruger zone 9";False
20010;"Pulkovo 1995 / Gauss-Kruger zone 10";False
20011;"Pulkovo 1995 / Gauss-Kruger zone 11";False
20012;"Pulkovo 1995 / Gauss-Kruger zone 12";False
20013;"Pulkovo 1995 / Gauss-Kruger zone 13";False
20014;"Pulkovo 1995 / Gauss-Kruger zone 14";False
20015;"Pulkovo 1995 / Gauss-Kruger zone 15";False
20016;"Pulkovo 1995 / Gauss-Kruger zone 16";False
20017;"Pulkovo 1995 / Gauss-Kruger zone 17";False
20018;"Pulkovo 1995 / Gauss-Kruger zone 18";False
20019;"Pulkovo 1995 / Gauss-Kruger zone 19";False
20020;"Pulkovo 1995 / Gauss-Kruger zone 20";False
20021;"Pulkovo 1995 / Gauss-Kruger zone 21";False
20022;"Pulkovo 1995 / Gauss-Kruger zone 22";False
20023;"Pulkovo 1995 / Gauss-Kruger zone 23";False
20024;"Pulkovo 1995 / Gauss-Kruger zone 24";False
20025;"Pulkovo 1995 / Gauss-Kruger zone 25";False
20026;"Pulkovo 1995 / Gauss-Kruger zone 26";False
20027;"Pulkovo 1995 / Gauss-Kruger zone 27";False
20028;"Pulkovo 1995 / Gauss-Kruger zone 28";False
20029;"Pulkovo 1995 / Gauss-Kruger zone 29";False
20030;"Pulkovo 1995 / Gauss-Kruger zone 30";False
20031;"Pulkovo 1995 / Gauss-Kruger zone 31";False
20032;"Pulkovo 1995 / Gauss-Kruger zone 32";False
20064;"Pulkovo 1995 / Gauss-Kruger 4N (deprecated)";False
20065;"Pulkovo 1995 / Gauss-Kruger 5N (deprecated)";False
20066;"Pulkovo 1995 / Gauss-Kruger 6N (deprecated)";False
20067;"Pulkovo 1995 / Gauss-Kruger 7N (deprecated)";False
20068;"Pulkovo 1995 / Gauss-Kruger 8N (deprecated)";False
20069;"Pulkovo 1995 / Gauss-Kruger 9N (deprecated)";False
20070;"Pulkovo 1995 / Gauss-Kruger 10N (deprecated)";False
20071;"Pulkovo 1995 / Gauss-Kruger 11N (deprecated)";False
20072;"Pulkovo 1995 / Gauss-Kruger 12N (deprecated)";False
20073;"Pulkovo 1995 / Gauss-Kruger 13N (deprecated)";False
20074;"Pulkovo 1995 / Gauss-Kruger 14N (deprecated)";False
20075;"Pulkovo 1995 / Gauss-Kruger 15N (deprecated)";False
20076;"Pulkovo 1995 / Gauss-Kruger 16N (deprecated)";False
20077;"Pulkovo 1995 / Gauss-Kruger 17N (deprecated)";False
20078;"Pulkovo 1995 / Gauss-Kruger 18N (deprecated)";False
20079;"Pulkovo 1995 / Gauss-Kruger 19N (deprecated)";False
20080;"Pulkovo 1995 / Gauss-Kruger 20N (deprecated)";False
20081;"Pulkovo 1995 / Gauss-Kruger 21N (deprecated)";False
20082;"Pulkovo 1995 / Gauss-Kruger 22N (deprecated)";False
20083;"Pulkovo 1995 / Gauss-Kruger 23N (deprecated)";False
20084;"Pulkovo 1995 / Gauss-Kruger 24N (deprecated)";False
20085;"Pulkovo 1995 / Gauss-Kruger 25N (deprecated)";False
20086;"Pulkovo 1995 / Gauss-Kruger 26N (deprecated)";False
20087;"Pulkovo 1995 / Gauss-Kruger 27N (deprecated)";False
20088;"Pulkovo 1995 / Gauss-Kruger 28N (deprecated)";False
20089;"Pulkovo 1995 / Gauss-Kruger 29N (deprecated)";False
20090;"Pulkovo 1995 / Gauss-Kruger 30N (deprecated)";False
20091;"Pulkovo 1995 / Gauss-Kruger 31N (deprecated)";False
20092;"Pulkovo 1995 / Gauss-Kruger 32N (deprecated)";False
20135;"Adindan / UTM zone 35N";False
20136;"Adindan / UTM zone 36N";False
20137;"Adindan / UTM zone 37N";False
20138;"Adindan / UTM zone 38N";False
20248;"AGD66 / AMG zone 48";False
20249;"AGD66 / AMG zone 49";False
20250;"AGD66 / AMG zone 50";False
20251;"AGD66 / AMG zone 51";False
20252;"AGD66 / AMG zone 52";False
20253;"AGD66 / AMG zone 53";False
20254;"AGD66 / AMG zone 54";False
20255;"AGD66 / AMG zone 55";False
20256;"AGD66 / AMG zone 56";False
20257;"AGD66 / AMG zone 57";False
20258;"AGD66 / AMG zone 58";False
20348;"AGD84 / AMG zone 48";False
20349;"AGD84 / AMG zone 49";False
20350;"AGD84 / AMG zone 50";False
20351;"AGD84 / AMG zone 51";False
20352;"AGD84 / AMG zone 52";False
20353;"AGD84 / AMG zone 53";False
20354;"AGD84 / AMG zone 54";False
20355;"AGD84 / AMG zone 55";False
20356;"AGD84 / AMG zone 56";False
20357;"AGD84 / AMG zone 57";False
20358;"AGD84 / AMG zone 58";False
20436;"Ain el Abd / UTM zone 36N";False
20437;"Ain el Abd / UTM zone 37N";False
20438;"Ain el Abd / UTM zone 38N";False
20439;"Ain el Abd / UTM zone 39N";False
20440;"Ain el Abd / UTM zone 40N";False
20499;"Ain el Abd / Bahrain Grid";False
20538;"Afgooye / UTM zone 38N";False
20539;"Afgooye / UTM zone 39N";False
20790;"Lisbon (Lisbon) / Portuguese National Grid";False
20791;"Lisbon (Lisbon) / Portuguese Grid";False
20822;"Aratu / UTM zone 22S";False
20823;"Aratu / UTM zone 23S";False
20824;"Aratu / UTM zone 24S";False
20934;"Arc 1950 / UTM zone 34S";False
20935;"Arc 1950 / UTM zone 35S";False
20936;"Arc 1950 / UTM zone 36S";False
21035;"Arc 1960 / UTM zone 35S";False
21036;"Arc 1960 / UTM zone 36S";False
21037;"Arc 1960 / UTM zone 37S";False
21095;"Arc 1960 / UTM zone 35N";False
21096;"Arc 1960 / UTM zone 36N";False
21097;"Arc 1960 / UTM zone 37N";False
21100;"Batavia (Jakarta) / NEIEZ (deprecated)";False
21148;"Batavia / UTM zone 48S";False
21149;"Batavia / UTM zone 49S";False
21150;"Batavia / UTM zone 50S";False
21291;"Barbados 1938 / British West Indies Grid";False
21292;"Barbados 1938 / Barbados National Grid";False
21413;"Beijing 1954 / Gauss-Kruger zone 13";False
21414;"Beijing 1954 / Gauss-Kruger zone 14";False
21415;"Beijing 1954 / Gauss-Kruger zone 15";False
21416;"Beijing 1954 / Gauss-Kruger zone 16";False
21417;"Beijing 1954 / Gauss-Kruger zone 17";False
21418;"Beijing 1954 / Gauss-Kruger zone 18";False
21419;"Beijing 1954 / Gauss-Kruger zone 19";False
21420;"Beijing 1954 / Gauss-Kruger zone 20";False
21421;"Beijing 1954 / Gauss-Kruger zone 21";False
21422;"Beijing 1954 / Gauss-Kruger zone 22";False
21423;"Beijing 1954 / Gauss-Kruger zone 23";False
21453;"Beijing 1954 / Gauss-Kruger CM 75E";False
21454;"Beijing 1954 / Gauss-Kruger CM 81E";False
21455;"Beijing 1954 / Gauss-Kruger CM 87E";False
21456;"Beijing 1954 / Gauss-Kruger CM 93E";False
21457;"Beijing 1954 / Gauss-Kruger CM 99E";False
21458;"Beijing 1954 / Gauss-Kruger CM 105E";False
21459;"Beijing 1954 / Gauss-Kruger CM 111E";False
21460;"Beijing 1954 / Gauss-Kruger CM 117E";False
21461;"Beijing 1954 / Gauss-Kruger CM 123E";False
21462;"Beijing 1954 / Gauss-Kruger CM 129E";False
21463;"Beijing 1954 / Gauss-Kruger CM 135E";False
21473;"Beijing 1954 / Gauss-Kruger 13N (deprecated)";False
21474;"Beijing 1954 / Gauss-Kruger 14N (deprecated)";False
21475;"Beijing 1954 / Gauss-Kruger 15N (deprecated)";False
21476;"Beijing 1954 / Gauss-Kruger 16N (deprecated)";False
21477;"Beijing 1954 / Gauss-Kruger 17N (deprecated)";False
21478;"Beijing 1954 / Gauss-Kruger 18N (deprecated)";False
21479;"Beijing 1954 / Gauss-Kruger 19N (deprecated)";False
21480;"Beijing 1954 / Gauss-Kruger 20N (deprecated)";False
21481;"Beijing 1954 / Gauss-Kruger 21N (deprecated)";False
21482;"Beijing 1954 / Gauss-Kruger 22N (deprecated)";False
21483;"Beijing 1954 / Gauss-Kruger 23N (deprecated)";False
21500;"Belge 1950 (Brussels) / Belge Lambert 50";False
21780;"Bern 1898 (Bern) / LV03C";False
21781;"CH1903 / LV03";False
21782;"CH1903 / LV03C-G";False
21817;"Bogota 1975 / UTM zone 17N (deprecated)";False
21818;"Bogota 1975 / UTM zone 18N";False
21891;"Bogota 1975 / Colombia West zone (deprecated)";False
21892;"Bogota 1975 / Colombia Bogota zone (deprecated)";False
21893;"Bogota 1975 / Colombia East Central zone (deprecated)";False
21894;"Bogota 1975 / Colombia East (deprecated)";False
21896;"Bogota 1975 / Colombia West zone";False
21897;"Bogota 1975 / Colombia Bogota zone";False
21898;"Bogota 1975 / Colombia East Central zone";False
21899;"Bogota 1975 / Colombia East";False
22032;"Camacupa / UTM zone 32S";False
22033;"Camacupa / UTM zone 33S";False
22091;"Camacupa / TM 11.30 SE";False
22092;"Camacupa / TM 12 SE";False
22171;"POSGAR 98 / Argentina 1";False
22172;"POSGAR 98 / Argentina 2";False
22173;"POSGAR 98 / Argentina 3";False
22174;"POSGAR 98 / Argentina 4";False
22175;"POSGAR 98 / Argentina 5";False
22176;"POSGAR 98 / Argentina 6";False
22177;"POSGAR 98 / Argentina 7";False
22181;"POSGAR 94 / Argentina 1";False
22182;"POSGAR 94 / Argentina 2";False
22183;"POSGAR 94 / Argentina 3";False
22184;"POSGAR 94 / Argentina 4";False
22185;"POSGAR 94 / Argentina 5";False
22186;"POSGAR 94 / Argentina 6";False
22187;"POSGAR 94 / Argentina 7";False
22191;"Campo Inchauspe / Argentina 1";False
22192;"Campo Inchauspe / Argentina 2";False
22193;"Campo Inchauspe / Argentina 3";False
22194;"Campo Inchauspe / Argentina 4";False
22195;"Campo Inchauspe / Argentina 5";False
22196;"Campo Inchauspe / Argentina 6";False
22197;"Campo Inchauspe / Argentina 7";False
22234;"Cape / UTM zone 34S";False
22235;"Cape / UTM zone 35S";False
22236;"Cape / UTM zone 36S (deprecated)";False
22275;"Cape / Lo15";False
22277;"Cape / Lo17";False
22279;"Cape / Lo19";False
22281;"Cape / Lo21";False
22283;"Cape / Lo23";False
22285;"Cape / Lo25";False
22287;"Cape / Lo27";False
22289;"Cape / Lo29";False
22291;"Cape / Lo31";False
22293;"Cape / Lo33";False
22300;"Carthage (Paris) / Tunisia Mining Grid";False
22332;"Carthage / UTM zone 32N";False
22391;"Carthage / Nord Tunisie";False
22392;"Carthage / Sud Tunisie";False
22521;"Corrego Alegre 1970-72 / UTM zone 21S";False
22522;"Corrego Alegre 1970-72 / UTM zone 22S";False
22523;"Corrego Alegre 1970-72 / UTM zone 23S";False
22524;"Corrego Alegre 1970-72 / UTM zone 24S";False
22525;"Corrego Alegre 1970-72 / UTM zone 25S";False
22700;"Deir ez Zor / Levant Zone";False
22770;"Deir ez Zor / Syria Lambert";False
22780;"Deir ez Zor / Levant Stereographic";False
22832;"Douala / UTM zone 32N (deprecated)";False
22991;"Egypt 1907 / Blue Belt";False
22992;"Egypt 1907 / Red Belt";False
22993;"Egypt 1907 / Purple Belt";False
22994;"Egypt 1907 / Extended Purple Belt";False
23028;"ED50 / UTM zone 28N";False
23029;"ED50 / UTM zone 29N";False
23030;"ED50 / UTM zone 30N";False
23031;"ED50 / UTM zone 31N";False
23032;"ED50 / UTM zone 32N";False
23033;"ED50 / UTM zone 33N";False
23034;"ED50 / UTM zone 34N";False
23035;"ED50 / UTM zone 35N";False
23036;"ED50 / UTM zone 36N";False
23037;"ED50 / UTM zone 37N";False
23038;"ED50 / UTM zone 38N";False
23090;"ED50 / TM 0 N";False
23095;"ED50 / TM 5 NE";False
23239;"Fahud / UTM zone 39N";False
23240;"Fahud / UTM zone 40N";False
23433;"Garoua / UTM zone 33N (deprecated)";False
23700;"HD72 / EOV";False
23830;"DGN95 / Indonesia TM-3 zone 46.2";False
23831;"DGN95 / Indonesia TM-3 zone 47.1";False
23832;"DGN95 / Indonesia TM-3 zone 47.2";False
23833;"DGN95 / Indonesia TM-3 zone 48.1";False
23834;"DGN95 / Indonesia TM-3 zone 48.2";False
23835;"DGN95 / Indonesia TM-3 zone 49.1";False
23836;"DGN95 / Indonesia TM-3 zone 49.2";False
23837;"DGN95 / Indonesia TM-3 zone 50.1";False
23838;"DGN95 / Indonesia TM-3 zone 50.2";False
23839;"DGN95 / Indonesia TM-3 zone 51.1";False
23840;"DGN95 / Indonesia TM-3 zone 51.2";False
23841;"DGN95 / Indonesia TM-3 zone 52.1";False
23842;"DGN95 / Indonesia TM-3 zone 52.2";False
23843;"DGN95 / Indonesia TM-3 zone 53.1";False
23844;"DGN95 / Indonesia TM-3 zone 53.2";False
23845;"DGN95 / Indonesia TM-3 zone 54.1";False
23846;"ID74 / UTM zone 46N";False
23847;"ID74 / UTM zone 47N";False
23848;"ID74 / UTM zone 48N";False
23849;"ID74 / UTM zone 49N";False
23850;"ID74 / UTM zone 50N";False
23851;"ID74 / UTM zone 51N";False
23852;"ID74 / UTM zone 52N";False
23853;"ID74 / UTM zone 53N (deprecated)";False
23866;"DGN95 / UTM zone 46N";False
23867;"DGN95 / UTM zone 47N";False
23868;"DGN95 / UTM zone 48N";False
23869;"DGN95 / UTM zone 49N";False
23870;"DGN95 / UTM zone 50N";False
23871;"DGN95 / UTM zone 51N";False
23872;"DGN95 / UTM zone 52N";False
23877;"DGN95 / UTM zone 47S";False
23878;"DGN95 / UTM zone 48S";False
23879;"DGN95 / UTM zone 49S";False
23880;"DGN95 / UTM zone 50S";False
23881;"DGN95 / UTM zone 51S";False
23882;"DGN95 / UTM zone 52S";False
23883;"DGN95 / UTM zone 53S";False
23884;"DGN95 / UTM zone 54S";False
23886;"ID74 / UTM zone 46S (deprecated)";False
23887;"ID74 / UTM zone 47S";False
23888;"ID74 / UTM zone 48S";False
23889;"ID74 / UTM zone 49S";False
23890;"ID74 / UTM zone 50S";False
23891;"ID74 / UTM zone 51S";False
23892;"ID74 / UTM zone 52S";False
23893;"ID74 / UTM zone 53S";False
23894;"ID74 / UTM zone 54S";False
23946;"Indian 1954 / UTM zone 46N";False
23947;"Indian 1954 / UTM zone 47N";False
23948;"Indian 1954 / UTM zone 48N";False
24047;"Indian 1975 / UTM zone 47N";False
24048;"Indian 1975 / UTM zone 48N";False
24100;"Jamaica 1875 / Jamaica (Old Grid)";False
24200;"JAD69 / Jamaica National Grid";False
24305;"Kalianpur 1937 / UTM zone 45N";False
24306;"Kalianpur 1937 / UTM zone 46N";False
24311;"Kalianpur 1962 / UTM zone 41N";False
24312;"Kalianpur 1962 / UTM zone 42N";False
24313;"Kalianpur 1962 / UTM zone 43N";False
24342;"Kalianpur 1975 / UTM zone 42N";False
24343;"Kalianpur 1975 / UTM zone 43N";False
24344;"Kalianpur 1975 / UTM zone 44N";False
24345;"Kalianpur 1975 / UTM zone 45N";False
24346;"Kalianpur 1975 / UTM zone 46N";False
24347;"Kalianpur 1975 / UTM zone 47N";False
24370;"Kalianpur 1880 / India zone 0";False
24371;"Kalianpur 1880 / India zone I";False
24372;"Kalianpur 1880 / India zone IIa";False
24373;"Kalianpur 1880 / India zone III";False
24374;"Kalianpur 1880 / India zone IV";False
24375;"Kalianpur 1937 / India zone IIb";False
24376;"Kalianpur 1962 / India zone I";False
24377;"Kalianpur 1962 / India zone IIa";False
24378;"Kalianpur 1975 / India zone I";False
24379;"Kalianpur 1975 / India zone IIa";False
24380;"Kalianpur 1975 / India zone IIb";False
24381;"Kalianpur 1975 / India zone III";False
24382;"Kalianpur 1880 / India zone IIb";False
24383;"Kalianpur 1975 / India zone IV";False
24500;"Kertau 1968 / Singapore Grid";False
24547;"Kertau 1968 / UTM zone 47N";False
24548;"Kertau 1968 / UTM zone 48N";False
24571;"Kertau / R.S.O. Malaya (ch) (deprecated)";False
24600;"KOC Lambert";False
24718;"La Canoa / UTM zone 18N";False
24719;"La Canoa / UTM zone 19N";False
24720;"La Canoa / UTM zone 20N";False
24817;"PSAD56 / UTM zone 17N";False
24818;"PSAD56 / UTM zone 18N";False
24819;"PSAD56 / UTM zone 19N";False
24820;"PSAD56 / UTM zone 20N";False
24821;"PSAD56 / UTM zone 21N";False
24877;"PSAD56 / UTM zone 17S";False
24878;"PSAD56 / UTM zone 18S";False
24879;"PSAD56 / UTM zone 19S";False
24880;"PSAD56 / UTM zone 20S";False
24881;"PSAD56 / UTM zone 21S";False
24882;"PSAD56 / UTM zone 22S";False
24891;"PSAD56 / Peru west zone";False
24892;"PSAD56 / Peru central zone";False
24893;"PSAD56 / Peru east zone";False
25000;"Leigon / Ghana Metre Grid";False
25231;"Lome / UTM zone 31N";False
25391;"Luzon 1911 / Philippines zone I";False
25392;"Luzon 1911 / Philippines zone II";False
25393;"Luzon 1911 / Philippines zone III";False
25394;"Luzon 1911 / Philippines zone IV";False
25395;"Luzon 1911 / Philippines zone V";False
25700;"Makassar (Jakarta) / NEIEZ (deprecated)";False
25828;"ETRS89 / UTM zone 28N";False
25829;"ETRS89 / UTM zone 29N";False
25830;"ETRS89 / UTM zone 30N";False
25831;"ETRS89 / UTM zone 31N";False
25832;"ETRS89 / UTM zone 32N";False
25833;"ETRS89 / UTM zone 33N";False
25834;"ETRS89 / UTM zone 34N";False
25835;"ETRS89 / UTM zone 35N";False
25836;"ETRS89 / UTM zone 36N";False
25837;"ETRS89 / UTM zone 37N";False
25838;"ETRS89 / UTM zone 38N";False
25884;"ETRS89 / TM Baltic93";False
25932;"Malongo 1987 / UTM zone 32S";False
26191;"Merchich / Nord Maroc";False
26192;"Merchich / Sud Maroc";False
26193;"Merchich / Sahara (deprecated)";False
26194;"Merchich / Sahara Nord";False
26195;"Merchich / Sahara Sud";False
26237;"Massawa / UTM zone 37N";False
26331;"Minna / UTM zone 31N";False
26332;"Minna / UTM zone 32N";False
26391;"Minna / Nigeria West Belt";False
26392;"Minna / Nigeria Mid Belt";False
26393;"Minna / Nigeria East Belt";False
26432;"Mhast / UTM zone 32S (deprecated)";False
26591;"Monte Mario (Rome) / Italy zone 1 (deprecated)";False
26592;"Monte Mario (Rome) / Italy zone 2 (deprecated)";False
